Date|Symbol|Short Volume|Total Volume|Market Center
20141202|A|43120|129499|Z
20141202|AA|513114|769126|Z
20141202|AAC|1900|2300|Z
20141202|AAL|243409|483942|Z
20141202|AAMC|0|100|Z
20141202|AAN|15128|25874|Z
20141202|AAOI|14504|32768|Z
20141202|AAON|3900|7000|Z
20141202|AAP|13416|22724|Z
20141202|AAPL|2803929|5212956|Z
20141202|AAT|2200|10946|Z
20141202|AAU|2800|5500|Z
20141202|AAV|22251|31176|Z
20141202|AAVL|4699|6741|Z
20141202|AAWW|12450|14850|Z
20141202|AAXJ|78982|158467|Z
20141202|AB|4700|4900|Z
20141202|ABAX|3300|5671|Z
20141202|ABB|237894|289587|Z
20141202|ABBV|138155|298119|Z
20141202|ABC|41931|108583|Z
20141202|ABCB|1400|2600|Z
20141202|ABCO|8292|14592|Z
20141202|ABDC|100|100|Z
20141202|ABEV|1100372|1669874|Z
20141202|ABG|7500|13314|Z
20141202|ABGB|3388|5688|Z
20141202|ABIO|400|3700|Z
20141202|ABM|3200|9500|Z
20141202|ABMD|5118|10218|Z
20141202|ABR|1000|2600|Z
20141202|ABRpA|0|100|Z
20141202|ABT|446406|872988|Z
20141202|ABTL|1200|1700|Z
20141202|ABX|1239442|2138737|Z
20141202|ABY|27260|60133|Z
20141202|ACAD|24383|34318|Z
20141202|ACAS|49405|133853|Z
20141202|ACAT|1100|2800|Z
20141202|ACC|12805|36958|Z
20141202|ACCO|39443|82999|Z
20141202|ACE|76805|102866|Z
20141202|ACET|1200|1400|Z
20141202|ACFN|800|2500|Z
20141202|ACG|8539|17760|Z
20141202|ACGL|7400|27571|Z
20141202|ACH|3958|5558|Z
20141202|ACHC|4800|8811|Z
20141202|ACHN|186754|295860|Z
20141202|ACI|312872|504336|Z
20141202|ACIM|200|933|Z
20141202|ACIW|17640|26140|Z
20141202|ACLS|6350|21775|Z
20141202|ACM|67632|122259|Z
20141202|ACMP|13100|31844|Z
20141202|ACN|84056|140880|Z
20141202|ACOR|4000|6089|Z
20141202|ACP|200|500|Z
20141202|ACPW|2100|3700|Z
20141202|ACRE|900|1769|Z
20141202|ACRX|1500|3200|Z
20141202|ACST|200|200|Z
20141202|ACT|54391|86410|Z
20141202|ACTA|2700|5800|Z
20141202|ACTG|12399|29732|Z
20141202|ACTS|0|300|Z
20141202|ACUR|200|400|Z
20141202|ACW|1508|8129|Z
20141202|ACWI|275394|327786|Z
20141202|ACWV|800|1900|Z
20141202|ACWX|48585|60335|Z
20141202|ACXM|33632|67529|Z
20141202|ADAT|900|1500|Z
20141202|ADBE|92228|140433|Z
20141202|ADC|900|1100|Z
20141202|ADEP|1400|2900|Z
20141202|ADES|600|1200|Z
20141202|ADGE|500|2500|Z
20141202|ADHD|1400|2100|Z
20141202|ADI|103528|194341|Z
20141202|ADK|3300|3800|Z
20141202|ADM|130953|264941|Z
20141202|ADMP|300|600|Z
20141202|ADMS|300|1800|Z
20141202|ADNC|3261|8061|Z
20141202|ADP|64124|115638|Z
20141202|ADPT|5096|5496|Z
20141202|ADRD|0|400|Z
20141202|ADS|8200|18500|Z
20141202|ADSK|61431|163574|Z
20141202|ADT|40828|76369|Z
20141202|ADTN|23270|31865|Z
20141202|ADUS|600|1000|Z
20141202|ADVS|6420|23367|Z
20141202|ADX|100|700|Z
20141202|ADXS|2300|11497|Z
20141202|AE|200|500|Z
20141202|AEC|23984|40390|Z
20141202|AEE|81616|151142|Z
20141202|AEG|48252|94223|Z
20141202|AEGN|14478|32666|Z
20141202|AEGR|11146|31092|Z
20141202|AEH|0|100|Z
20141202|AEHR|0|1400|Z
20141202|AEIS|21660|36848|Z
20141202|AEL|6195|18287|Z
20141202|AEM|186046|295038|Z
20141202|AEO|397036|515321|Z
20141202|AEP|97798|235918|Z
20141202|AEPI|400|1200|Z
20141202|AER|126610|206992|Z
20141202|AERI|4400|8545|Z
20141202|AES|332976|566429|Z
20141202|AET|79207|158019|Z
20141202|AEZS|59546|105513|Z
20141202|AF|8100|13714|Z
20141202|AFAM|400|500|Z
20141202|AFFX|20925|33561|Z
20141202|AFG|7008|15999|Z
20141202|AFGE|100|2300|Z
20141202|AFH|0|972|Z
20141202|AFK|0|4900|Z
20141202|AFL|47801|101004|Z
20141202|AFMD|1940|3040|Z
20141202|AFOP|4418|9818|Z
20141202|AFSI|12876|20532|Z
20141202|AFT|100|300|Z
20141202|AFpC|0|100|Z
20141202|AG|232838|414296|Z
20141202|AGC|400|1500|Z
20141202|AGCO|71276|116950|Z
20141202|AGD|500|700|Z
20141202|AGEN|7000|16805|Z
20141202|AGG|59538|138124|Z
20141202|AGI|33772|65287|Z
20141202|AGII|1450|4450|Z
20141202|AGIIL|0|100|Z
20141202|AGIO|11179|31479|Z
20141202|AGLS|0|3900|Z
20141202|AGM|300|500|Z
20141202|AGN|61986|142677|Z
20141202|AGNC|118137|300995|Z
20141202|AGNCB|0|3900|Z
20141202|AGO|18268|48680|Z
20141202|AGQ|2450|7228|Z
20141202|AGRO|4400|6000|Z
20141202|AGRX|400|600|Z
20141202|AGTC|0|200|Z
20141202|AGU|21994|31201|Z
20141202|AGX|700|1417|Z
20141202|AGYS|1044|1344|Z
20141202|AGZD|155|155|Z
20141202|AHC|0|1000|Z
20141202|AHH|100|2300|Z
20141202|AHL|5200|18700|Z
20141202|AHP|1000|1800|Z
20141202|AHPI|100|600|Z
20141202|AHS|2300|6845|Z
20141202|AHT|14943|35708|Z
20141202|AHTpD|0|100|Z
20141202|AI|4610|7470|Z
20141202|AIA|1800|3300|Z
20141202|AIF|0|507|Z
20141202|AIG|273636|425624|Z
20141202|AIG/WS|0|200|Z
20141202|AIMC|3307|4807|Z
20141202|AIN|1600|3400|Z
20141202|AINC|2840|4441|Z
20141202|AINV|109119|207494|Z
20141202|AIR|1900|3352|Z
20141202|AIRM|4099|24006|Z
20141202|AIRR|0|900|Z
20141202|AIT|2300|5605|Z
20141202|AIV|26707|57334|Z
20141202|AIXG|1300|3883|Z
20141202|AIZ|8016|25741|Z
20141202|AJG|9402|17951|Z
20141202|AKAM|25483|66892|Z
20141202|AKAO|0|300|Z
20141202|AKBA|5828|6928|Z
20141202|AKG|4600|6700|Z
20141202|AKO/B|1100|2000|Z
20141202|AKP|0|100|Z
20141202|AKR|26406|47161|Z
20141202|AKRX|43891|56046|Z
20141202|AKS|679608|998055|Z
20141202|AL|26021|40924|Z
20141202|ALB|20374|46986|Z
20141202|ALCO|200|796|Z
20141202|ALDR|7697|8697|Z
20141202|ALDW|1900|3900|Z
20141202|ALE|2071|6417|Z
20141202|ALEX|1500|3339|Z
20141202|ALFA|200|200|Z
20141202|ALG|800|1200|Z
20141202|ALGN|12356|25937|Z
20141202|ALGT|5781|7981|Z
20141202|ALIM|4300|9500|Z
20141202|ALJ|46832|103309|Z
20141202|ALK|31263|88843|Z
20141202|ALKS|14696|23751|Z
20141202|ALL|49563|91458|Z
20141202|ALLE|5200|11613|Z
20141202|ALLT|9706|23806|Z
20141202|ALLY|35055|66846|Z
20141202|ALLYpA|1100|1100|Z
20141202|ALLYpB|400|1700|Z
20141202|ALLpE|0|100|Z
20141202|ALN|513|513|Z
20141202|ALNY|9068|12368|Z
20141202|ALOG|1000|2400|Z
20141202|ALOT|200|200|Z
20141202|ALQA|200|4500|Z
20141202|ALR|3298|8787|Z
20141202|ALSK|5200|8800|Z
20141202|ALSN|98900|200672|Z
20141202|ALTR|71150|109272|Z
20141202|ALTV|0|300|Z
20141202|ALU|191758|375543|Z
20141202|ALV|27709|30001|Z
20141202|ALX|0|100|Z
20141202|ALXA|1300|3534|Z
20141202|ALXN|40774|94510|Z
20141202|AM|2900|3800|Z
20141202|AMAG|13757|24582|Z
20141202|AMAT|556846|1146600|Z
20141202|AMBA|14992|26969|Z
20141202|AMBC|3800|12713|Z
20141202|AMBR|1641|2841|Z
20141202|AMC|1400|4341|Z
20141202|AMCC|52002|92652|Z
20141202|AMCN|9966|14466|Z
20141202|AMCX|15187|19365|Z
20141202|AMD|626149|902750|Z
20141202|AMDA|900|12250|Z
20141202|AME|12400|39713|Z
20141202|AMED|6596|10230|Z
20141202|AMFW|21705|98413|Z
20141202|AMG|6100|12995|Z
20141202|AMGN|83246|162773|Z
20141202|AMH|84188|126531|Z
20141202|AMID|300|1000|Z
20141202|AMJ|90743|156866|Z
20141202|AMKR|49235|116828|Z
20141202|AMLP|571443|710480|Z
20141202|AMNB|2129|2129|Z
20141202|AMOT|300|1300|Z
20141202|AMP|12710|25747|Z
20141202|AMPE|6244|12044|Z
20141202|AMPH|2500|5900|Z
20141202|AMRC|600|1100|Z
20141202|AMRE|1598|8272|Z
20141202|AMRI|14628|16728|Z
20141202|AMRN|28594|53468|Z
20141202|AMRS|1240|4440|Z
20141202|AMSC|4748|5748|Z
20141202|AMSF|1100|2600|Z
20141202|AMSG|13195|24362|Z
20141202|AMSWA|100|100|Z
20141202|AMT|106347|237690|Z
20141202|AMTD|83198|147087|Z
20141202|AMTG|1518|7500|Z
20141202|AMTX|100|2800|Z
20141202|AMU|1300|1300|Z
20141202|AMWD|1100|4270|Z
20141202|AMX|257973|397403|Z
20141202|AMZG|1600|9057|Z
20141202|AMZN|74877|119766|Z
20141202|AN|18554|31354|Z
20141202|ANAC|10023|19221|Z
20141202|ANAD|3200|17309|Z
20141202|ANCX|200|300|Z
20141202|AND|0|400|Z
20141202|ANDE|5031|9931|Z
20141202|ANET|16742|27491|Z
20141202|ANF|76894|182938|Z
20141202|ANFI|1500|5900|Z
20141202|ANGI|28006|43766|Z
20141202|ANGO|2400|11557|Z
20141202|ANH|25111|32048|Z
20141202|ANIK|1800|6200|Z
20141202|ANIP|5300|7983|Z
20141202|ANN|10702|24223|Z
20141202|ANR|173854|285583|Z
20141202|ANSS|9900|14000|Z
20141202|ANTH|1400|5200|Z
20141202|ANV|40542|104752|Z
20141202|ANW|4150|5740|Z
20141202|ANY|400|600|Z
20141202|AOA|0|400|Z
20141202|AOD|600|3400|Z
20141202|AOI|4400|6400|Z
20141202|AOK|0|304|Z
20141202|AOL|17018|27737|Z
20141202|AOM|400|1100|Z
20141202|AON|52310|79764|Z
20141202|AOR|900|900|Z
20141202|AOS|21780|32214|Z
20141202|AOSL|100|400|Z
20141202|AP|0|390|Z
20141202|APA|264859|604857|Z
20141202|APAGF|1100|6403|Z
20141202|APAM|3397|6897|Z
20141202|APB|0|100|Z
20141202|APC|170236|446797|Z
20141202|APD|29082|56936|Z
20141202|APDN|300|700|Z
20141202|APEI|600|3694|Z
20141202|APH|19100|59288|Z
20141202|APL|26621|65286|Z
20141202|APLpE|0|100|Z
20141202|APO|37907|71507|Z
20141202|APOG|4200|12585|Z
20141202|APOL|59129|96187|Z
20141202|APP|11700|20901|Z
20141202|APPY|2000|2100|Z
20141202|APRI|3300|3800|Z
20141202|APT|21108|68527|Z
20141202|APTS|0|6400|Z
20141202|APU|16062|36759|Z
20141202|AQXP|0|1600|Z
20141202|AR|56237|72909|Z
20141202|ARAY|34204|46839|Z
20141202|ARC|4000|14754|Z
20141202|ARCB|3500|11706|Z
20141202|ARCC|46596|88614|Z
20141202|ARCO|15915|33184|Z
20141202|ARCP|581712|894418|Z
20141202|ARCPP|2300|5074|Z
20141202|ARCW|700|1000|Z
20141202|ARDC|0|300|Z
20141202|ARDX|1100|1986|Z
20141202|ARE|8775|11194|Z
20141202|ARES|0|200|Z
20141202|AREX|101128|239692|Z
20141202|ARG|23794|50283|Z
20141202|ARGS|2100|3100|Z
20141202|ARGT|200|200|Z
20141202|ARI|3600|5700|Z
20141202|ARIA|267135|557468|Z
20141202|ARII|9222|12515|Z
20141202|ARLP|1134|3234|Z
20141202|ARMF|0|300|Z
20141202|ARMH|76446|183088|Z
20141202|ARMK|19923|35423|Z
20141202|ARNA|204640|375315|Z
20141202|ARO|108558|190446|Z
20141202|AROW|100|200|Z
20141202|ARP|8300|18194|Z
20141202|ARPI|2250|3950|Z
20141202|ARQL|900|4400|Z
20141202|ARR|104527|124406|Z
20141202|ARRS|41820|61282|Z
20141202|ARRY|101578|152118|Z
20141202|ARTNA|0|100|Z
20141202|ARTX|1508|2208|Z
20141202|ARUN|51022|123312|Z
20141202|ARW|10349|22887|Z
20141202|ARWR|209061|267798|Z
20141202|ASA|0|2906|Z
20141202|ASBB|0|100|Z
20141202|ASBC|185054|221678|Z
20141202|ASC|1300|1700|Z
20141202|ASCMA|600|700|Z
20141202|ASEA|1000|60899|Z
20141202|ASEI|400|800|Z
20141202|ASFI|100|100|Z
20141202|ASG|200|200|Z
20141202|ASGN|7016|12916|Z
20141202|ASH|28899|43045|Z
20141202|ASHR|11630|36477|Z
20141202|ASHS|0|100|Z
20141202|ASM|1500|1900|Z
20141202|ASMB|100|100|Z
20141202|ASML|18470|44643|Z
20141202|ASNA|118358|238017|Z
20141202|ASPN|300|400|Z
20141202|ASPS|2300|7500|Z
20141202|ASPX|800|15400|Z
20141202|ASR|400|800|Z
20141202|ASRV|0|7000|Z
20141202|ASRVP|0|498|Z
20141202|ASTC|200|900|Z
20141202|ASTE|900|2100|Z
20141202|ASTI|7917|10417|Z
20141202|ASX|5037|10237|Z
20141202|ASYS|200|300|Z
20141202|AT|61605|94131|Z
20141202|ATAX|0|400|Z
20141202|ATE|100|100|Z
20141202|ATEC|200|200|Z
20141202|ATEN|1000|5800|Z
20141202|ATHM|24517|39936|Z
20141202|ATHN|5126|9026|Z
20141202|ATHX|700|2685|Z
20141202|ATI|18474|30820|Z
20141202|ATK|4906|8961|Z
20141202|ATLS|17062|94515|Z
20141202|ATML|358772|552148|Z
20141202|ATMP|500|500|Z
20141202|ATNI|3100|4800|Z
20141202|ATNM|600|1700|Z
20141202|ATNY|176|676|Z
20141202|ATO|7542|17943|Z
20141202|ATR|10279|12604|Z
20141202|ATRA|1000|1800|Z
20141202|ATRC|2200|2800|Z
20141202|ATRI|0|100|Z
20141202|ATRO|2700|5500|Z
20141202|ATRS|12301|43590|Z
20141202|ATSG|1500|5100|Z
20141202|ATTO|1300|3300|Z
20141202|ATTU|1000|3250|Z
20141202|ATU|15949|39156|Z
20141202|ATV|100|300|Z
20141202|ATVI|282815|541726|Z
20141202|ATW|68490|98336|Z
20141202|AU|245760|371203|Z
20141202|AUDC|1700|2000|Z
20141202|AUMN|400|400|Z
20141202|AUO|22873|27573|Z
20141202|AUPH|0|900|Z
20141202|AUQ|406612|593889|Z
20141202|AUXL|129252|174476|Z
20141202|AUY|830072|1233030|Z
20141202|AV|2400|13520|Z
20141202|AVA|4664|11983|Z
20141202|AVAL|1400|12400|Z
20141202|AVAV|6472|11731|Z
20141202|AVB|10773|16887|Z
20141202|AVD|4400|5050|Z
20141202|AVEO|800|1100|Z
20141202|AVG|7000|45634|Z
20141202|AVGO|32005|112905|Z
20141202|AVH|3600|8600|Z
20141202|AVHI|200|700|Z
20141202|AVIV|4200|8800|Z
20141202|AVK|876|4876|Z
20141202|AVL|600|1200|Z
20141202|AVNR|2755239|4885203|Z
20141202|AVNW|4600|15300|Z
20141202|AVP|478214|935740|Z
20141202|AVT|12289|25629|Z
20141202|AVV|200|200|Z
20141202|AVX|2411|7276|Z
20141202|AVY|43139|61159|Z
20141202|AWAY|62603|86178|Z
20141202|AWF|1745|6345|Z
20141202|AWH|7304|14804|Z
20141202|AWI|7459|11409|Z
20141202|AWK|21456|36939|Z
20141202|AWP|900|4700|Z
20141202|AWR|1112|1812|Z
20141202|AWRE|200|600|Z
20141202|AXAS|214519|362669|Z
20141202|AXDX|2500|3300|Z
20141202|AXE|5811|11285|Z
20141202|AXGN|400|600|Z
20141202|AXL|26272|55085|Z
20141202|AXLL|19022|30979|Z
20141202|AXN|0|5000|Z
20141202|AXP|156815|279834|Z
20141202|AXPW|0|100|Z
20141202|AXS|14060|26960|Z
20141202|AXTA|16600|45208|Z
20141202|AXTI|100|1540|Z
20141202|AXU|1725|4925|Z
20141202|AYI|4465|7865|Z
20141202|AYN|0|600|Z
20141202|AYR|15799|30416|Z
20141202|AZN|127557|258519|Z
20141202|AZO|7000|11300|Z
20141202|AZPN|14552|72551|Z
20141202|AZZ|1400|2355|Z
20141202|B|6500|13100|Z
20141202|BA|66644|127218|Z
20141202|BAA|14101|15501|Z
20141202|BAB|0|1859|Z
20141202|BABA|274758|610999|Z
20141202|BABY|3100|5100|Z
20141202|BAC|1535916|2832761|Z
20141202|BAC/WS/A|0|600|Z
20141202|BACpL|0|40|Z
20141202|BACpW|0|1200|Z
20141202|BAF|0|200|Z
20141202|BAGR|100|100|Z
20141202|BAH|7458|21999|Z
20141202|BAK|25928|38965|Z
20141202|BAL|0|200|Z
20141202|BALT|19050|55950|Z
20141202|BAM|34949|91093|Z
20141202|BANC|8900|27850|Z
20141202|BANF|100|500|Z
20141202|BANR|300|1600|Z
20141202|BANX|650|3750|Z
20141202|BAP|5400|8600|Z
20141202|BAR|0|200|Z
20141202|BARS|100|100|Z
20141202|BAS|129600|352613|Z
20141202|BAX|69673|160713|Z
20141202|BBBY|67916|115485|Z
20141202|BBCN|16347|54736|Z
20141202|BBD|561430|905871|Z
20141202|BBEP|36921|101802|Z
20141202|BBEPP|0|200|Z
20141202|BBG|130252|193485|Z
20141202|BBH|3300|6174|Z
20141202|BBK|0|200|Z
20141202|BBL|25821|43668|Z
20141202|BBLU|500|7002|Z
20141202|BBN|0|600|Z
20141202|BBNK|100|500|Z
20141202|BBOX|1638|2238|Z
20141202|BBRG|1500|7300|Z
20141202|BBRY|571670|924187|Z
20141202|BBSI|2300|5600|Z
20141202|BBT|172181|243222|Z
20141202|BBTpD|200|400|Z
20141202|BBTpE|300|600|Z
20141202|BBTpF|200|400|Z
20141202|BBTpG|0|2404|Z
20141202|BBVA|61695|98844|Z
20141202|BBW|3500|17823|Z
20141202|BBX|100|100|Z
20141202|BBY|350060|720814|Z
20141202|BC|23554|33154|Z
20141202|BCA|0|874|Z
20141202|BCBP|0|226|Z
20141202|BCC|3363|8263|Z
20141202|BCE|169441|202305|Z
20141202|BCEI|17225|58391|Z
20141202|BCF|972|2772|Z
20141202|BCH|400|1200|Z
20141202|BCHP|0|900|Z
20141202|BCO|7479|14243|Z
20141202|BCOR|5078|9925|Z
20141202|BCOV|6616|12101|Z
20141202|BCPC|2900|3800|Z
20141202|BCR|12079|24258|Z
20141202|BCRH|0|200|Z
20141202|BCRX|24537|49039|Z
20141202|BCS|101045|209202|Z
20141202|BCSp|0|100|Z
20141202|BCSpA|100|700|Z
20141202|BCSpC|0|100|Z
20141202|BCSpD|3700|3800|Z
20141202|BCX|300|2100|Z
20141202|BDBD|48532|82498|Z
20141202|BDC|4200|5300|Z
20141202|BDCL|0|900|Z
20141202|BDCS|0|100|Z
20141202|BDCV|100|500|Z
20141202|BDE|1100|4609|Z
20141202|BDGE|0|200|Z
20141202|BDJ|2749|7274|Z
20141202|BDL|600|1200|Z
20141202|BDN|63062|114026|Z
20141202|BDR|700|5000|Z
20141202|BDSI|22126|38293|Z
20141202|BDX|28327|48214|Z
20141202|BEAT|3500|7800|Z
20141202|BEAV|83039|183807|Z
20141202|BEBE|16532|33350|Z
20141202|BECN|17624|37772|Z
20141202|BEE|199210|587986|Z
20141202|BEL|3400|22082|Z
20141202|BELFB|300|400|Z
20141202|BEN|63203|78114|Z
20141202|BEP|1900|3500|Z
20141202|BERY|29021|75993|Z
20141202|BF/A|827|927|Z
20141202|BF/B|10517|25160|Z
20141202|BFAM|1989|6189|Z
20141202|BFIN|300|1500|Z
20141202|BFK|0|100|Z
20141202|BFOR|0|2075|Z
20141202|BFR|2500|3700|Z
20141202|BFS|300|900|Z
20141202|BFY|330|330|Z
20141202|BFZ|0|960|Z
20141202|BG|19500|43667|Z
20141202|BGB|200|1000|Z
20141202|BGC|44359|63825|Z
20141202|BGCP|50782|86888|Z
20141202|BGFV|1400|3700|Z
20141202|BGG|10100|19387|Z
20141202|BGH|100|800|Z
20141202|BGR|500|2991|Z
20141202|BGS|9416|13815|Z
20141202|BGT|0|500|Z
20141202|BGX|0|300|Z
20141202|BGY|3413|8323|Z
20141202|BH|50|80|Z
20141202|BHBK|400|1100|Z
20141202|BHE|4118|10115|Z
20141202|BHI|492349|1216527|Z
20141202|BHK|100|1700|Z
20141202|BHLB|3800|6600|Z
20141202|BHP|172593|273056|Z
20141202|BIB|3998|7119|Z
20141202|BID|17741|46873|Z
20141202|BIDU|40619|91431|Z
20141202|BIE|100|100|Z
20141202|BIF|1500|3000|Z
20141202|BIG|32921|57201|Z
20141202|BIIB|86363|225518|Z
20141202|BIK|0|200|Z
20141202|BIL|14082|14371|Z
20141202|BIN|17792|33787|Z
20141202|BIND|100|800|Z
20141202|BIO|8851|10951|Z
20141202|BIOA|1700|2100|Z
20141202|BIOD|0|200|Z
20141202|BIOL|400|2500|Z
20141202|BIOS|24092|34992|Z
20141202|BIP|5700|16500|Z
20141202|BIRT|4735|11411|Z
20141202|BIRpA|100|462|Z
20141202|BIS|1025|2925|Z
20141202|BIT|300|1100|Z
20141202|BITA|13098|24869|Z
20141202|BIV|12086|12086|Z
20141202|BIZD|0|900|Z
20141202|BJK|0|300|Z
20141202|BJRI|10217|13696|Z
20141202|BK|167540|325327|Z
20141202|BKCC|10930|14730|Z
20141202|BKD|24945|46390|Z
20141202|BKE|6233|8433|Z
20141202|BKEP|400|2100|Z
20141202|BKEPP|0|600|Z
20141202|BKF|0|100|Z
20141202|BKH|2400|8206|Z
20141202|BKJ|100|100|Z
20141202|BKLN|57953|214628|Z
20141202|BKMU|100|1300|Z
20141202|BKS|8658|21732|Z
20141202|BKSC|0|211|Z
20141202|BKT|300|1400|Z
20141202|BKU|12729|34550|Z
20141202|BKW|66472|119261|Z
20141202|BKYF|300|300|Z
20141202|BKpC|0|100|Z
20141202|BLDP|33116|43714|Z
20141202|BLDR|10500|16006|Z
20141202|BLE|300|736|Z
20141202|BLK|12881|27642|Z
20141202|BLKB|2903|10452|Z
20141202|BLL|36104|68613|Z
20141202|BLMN|96599|271117|Z
20141202|BLOX|14437|35551|Z
20141202|BLRX|200|5100|Z
20141202|BLT|4963|17707|Z
20141202|BLUE|5300|8800|Z
20141202|BLV|900|900|Z
20141202|BLW|600|1400|Z
20141202|BLX|1176|1576|Z
20141202|BMA|1200|2300|Z
20141202|BME|0|800|Z
20141202|BMI|600|900|Z
20141202|BMLpI|0|100|Z
20141202|BMLpL|0|600|Z
20141202|BMO|57504|74303|Z
20141202|BMR|28768|63697|Z
20141202|BMRN|39000|67977|Z
20141202|BMS|85772|140856|Z
20141202|BMTC|400|1200|Z
20141202|BMY|162212|288197|Z
20141202|BNCL|13395|26183|Z
20141202|BNCN|0|300|Z
20141202|BND|42382|68229|Z
20141202|BNDX|700|13895|Z
20141202|BNFT|5522|8122|Z
20141202|BNK|0|300|Z
20141202|BNO|1100|1500|Z
20141202|BNS|41851|65560|Z
20141202|BNY|0|300|Z
20141202|BOBE|29896|37496|Z
20141202|BOCA|0|200|Z
20141202|BOE|600|2640|Z
20141202|BOFI|4111|5961|Z
20141202|BOH|3900|8828|Z
20141202|BOI|200|300|Z
20141202|BOIL|400|1660|Z
20141202|BOKF|10700|16784|Z
20141202|BOND|5576|10613|Z
20141202|BONE|100|200|Z
20141202|BONT|5624|6424|Z
20141202|BOOM|600|1200|Z
20141202|BOOT|1833|3533|Z
20141202|BORN|700|900|Z
20141202|BOTA|0|900|Z
20141202|BP|628140|918410|Z
20141202|BPFH|7043|16037|Z
20141202|BPI|3100|8400|Z
20141202|BPK|0|300|Z
20141202|BPL|10700|17485|Z
20141202|BPOP|28079|47659|Z
20141202|BPT|400|4507|Z
20141202|BPTH|0|200|Z
20141202|BPY|6400|9400|Z
20141202|BPZ|7400|55111|Z
20141202|BQR|100|100|Z
20141202|BQY|300|300|Z
20141202|BR|19493|46011|Z
20141202|BRC|9269|16713|Z
20141202|BRCD|105330|268523|Z
20141202|BRCM|192197|422795|Z
20141202|BRDR|500|10685|Z
20141202|BREW|700|800|Z
20141202|BRF|100|850|Z
20141202|BRFS|62854|100520|Z
20141202|BRG|100|300|Z
20141202|BRK/A|40|110|Z
20141202|BRK/B|192688|334407|Z
20141202|BRKL|1935|5395|Z
20141202|BRKR|37518|50118|Z
20141202|BRKS|17186|54293|Z
20141202|BRLI|1700|2617|Z
20141202|BRO|8375|12275|Z
20141202|BRP|4096|7929|Z
20141202|BRS|13879|23077|Z
20141202|BRSS|2700|6700|Z
20141202|BRX|8550|23174|Z
20141202|BRXX|100|100|Z
20141202|BRZU|2100|4434|Z
20141202|BSAC|4210|17780|Z
20141202|BSBR|169657|223622|Z
20141202|BSCE|100|2800|Z
20141202|BSCF|0|1081|Z
20141202|BSCH|0|200|Z
20141202|BSCI|200|200|Z
20141202|BSCJ|0|1300|Z
20141202|BSCK|300|300|Z
20141202|BSCL|0|900|Z
20141202|BSD|0|100|Z
20141202|BSF|100|100|Z
20141202|BSFT|4001|21633|Z
20141202|BSJE|200|200|Z
20141202|BSJF|6500|8669|Z
20141202|BSJG|10013|10013|Z
20141202|BSJH|911|911|Z
20141202|BSJI|200|200|Z
20141202|BSJJ|800|1700|Z
20141202|BSJK|771|771|Z
20141202|BSJM|0|600|Z
20141202|BSL|100|9916|Z
20141202|BSMX|143228|334169|Z
20141202|BSPM|600|1600|Z
20141202|BSRR|600|914|Z
20141202|BST|0|300|Z
20141202|BSTC|100|600|Z
20141202|BSV|12118|56229|Z
20141202|BSX|525908|903445|Z
20141202|BT|8389|15289|Z
20141202|BTA|0|400|Z
20141202|BTE|55706|102615|Z
20141202|BTF|400|400|Z
20141202|BTG|650918|821514|Z
20141202|BTH|1100|1200|Z
20141202|BTI|3200|7800|Z
20141202|BTN|0|2800|Z
20141202|BTT|0|1400|Z
20141202|BTU|447416|881806|Z
20141202|BTUI|100|100|Z
20141202|BTX|2296|3535|Z
20141202|BTZ|300|900|Z
20141202|BUD|26322|49837|Z
20141202|BUI|0|222|Z
20141202|BURL|13678|21678|Z
20141202|BUSE|3000|4400|Z
20141202|BV|19094|43593|Z
20141202|BVN|167464|260280|Z
20141202|BVSN|0|300|Z
20141202|BWA|21116|46158|Z
20141202|BWC|16600|42768|Z
20141202|BWEN|400|992|Z
20141202|BWG|200|1500|Z
20141202|BWINB|2901|3501|Z
20141202|BWLD|7100|8951|Z
20141202|BWP|38878|115809|Z
20141202|BWS|7651|24100|Z
20141202|BWX|1900|6868|Z
20141202|BWZ|0|100|Z
20141202|BX|72130|211025|Z
20141202|BXC|0|5300|Z
20141202|BXE|44914|61908|Z
20141202|BXMT|19684|30283|Z
20141202|BXP|29862|41412|Z
20141202|BXS|9536|25232|Z
20141202|BYD|36567|52931|Z
20141202|BZC|0|300|Z
20141202|BZH|6019|9604|Z
20141202|BZQ|100|100|Z
20141202|C|569347|911809|Z
20141202|C/WS/A|5000|5000|Z
20141202|CA|95882|185649|Z
20141202|CAAS|100|300|Z
20141202|CAB|31492|47228|Z
20141202|CAC|800|900|Z
20141202|CACB|1200|1500|Z
20141202|CACC|800|1100|Z
20141202|CACG|0|1030|Z
20141202|CACH|200|10971|Z
20141202|CACI|4366|10417|Z
20141202|CACQ|300|900|Z
20141202|CAE|9700|12500|Z
20141202|CAF|5898|10498|Z
20141202|CAFE|200|1350|Z
20141202|CAG|105213|167133|Z
20141202|CAH|43603|87125|Z
20141202|CAJ|12738|21333|Z
20141202|CAK|200|3602|Z
20141202|CAKE|23630|44194|Z
20141202|CALA|0|1000|Z
20141202|CALD|4600|13248|Z
20141202|CALI|0|100|Z
20141202|CALL|3500|6259|Z
20141202|CALM|5682|12645|Z
20141202|CALX|2700|7800|Z
20141202|CAM|157349|414393|Z
20141202|CAMP|6022|11322|Z
20141202|CAMT|1600|1800|Z
20141202|CANF|5654|8854|Z
20141202|CAP|703|1650|Z
